vptbm9fgxy	acelerar	to accelerate	reference	cognate:ar-to-ate|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
sl4u8g4jfs	decorar	to decorate	reference	cognate:ar-to-ate|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
m4haqep8h2	eliminar	to eliminate	reference	cognate:ar-to-ate|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
gskdto3d00	celebrar	to celebrate	supporting	cognate:ar-to-ate|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
0hrde16ahz	comunicar	to communicate	supporting	cognate:ar-to-ate|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
xcxz8s6caf	participar	to participate	supporting	cognate:ar-to-ate|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
9gngsscsy0	liberar	to liberate	reference	cognate:ar-to-ate|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
d74s6zcq9j	justificar	to justify	reference	cognate:ificar-to-ify|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
j0hw7h1rsw	identificar	to identify	supporting	cognate:ificar-to-ify|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
5jhih86mlc	verificar	to verify	supporting	cognate:ificar-to-ify|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
5e1wj91ui6	unificar	to unify	reference	cognate:ificar-to-ify|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
ur8kfuni1s	cuantificar	to quantify	reference	cognate:ificar-to-ify|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
v3a51wsgs5	clasificar	to classify	reference	cognate:ificar-to-ify|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
uayl1xev1n	simplificar	to simplify	reference	cognate:ificar-to-ify|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
gkn28jhn0w	modificar	to modify	reference	cognate:ificar-to-ify|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
bgidx11mt2	clarificar	to clarify	reference	cognate:ificar-to-ify|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
spi4yvy862	purificar	to purify	reference	cognate:ificar-to-ify|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
gklngg6dry	imaginar	to imagine	supporting	cognate:inar-to-ine|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
3m3l646xr4	examinar	to examine	supporting	cognate:inar-to-ine|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
5dphe27cg7	determinar	to determine	supporting	cognate:inar-to-ine|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
f3de9phcrp	disciplinar	to discipline	reference	cognate:inar-to-ine|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
64la95zkw9	confinar	to confine	reference	cognate:inar-to-ine|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
ix1pir0fgb	inclinar	to incline	reference	cognate:inar-to-ine|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
6gvilwx92s	refinar	to refine	reference	cognate:inar-to-ine|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
flw5i68vuy	combinar	to combine	supporting	cognate:inar-to-ine|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
5jet54qdcc	declinar	to decline	reference	cognate:inar-to-ine|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
xb472n003b	[la] diferencia	difference	reference	cognate:encia-ancia-to-ence-ance|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
n5fxf1nj7g	[la] excelencia	excellence	reference	cognate:encia-ancia-to-ence-ance|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
zvx8c9mq5w	[la] inteligencia	intelligence	reference	cognate:encia-ancia-to-ence-ance|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
s9ci9wweoe	[la] ciencia	science	reference	cognate:encia-ancia-to-ence-ance|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
drst4ar6kz	[la] evidencia	evidence	reference	cognate:encia-ancia-to-ence-ance|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
wy3zgc5fm8	[la] paciencia	patience	reference	cognate:encia-ancia-to-ence-ance|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
0bztz4k6hl	[la] ausencia	absence	reference	cognate:encia-ancia-to-ence-ance|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
ttkskn92b3	[la] presencia	presence	reference	cognate:encia-ancia-to-ence-ance|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
y80ap26ri1	[la] influencia	influence	reference	cognate:encia-ancia-to-ence-ance|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
y426oxqcyc	[la] consecuencia	consequence	reference	cognate:encia-ancia-to-ence-ance|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
cshtvn6kwm	[la] experiencia	experience	reference	cognate:encia-ancia-to-ence-ance|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
cai8r18zg7	[la] preferencia	preference	reference	cognate:encia-ancia-to-ence-ance|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
j6m2n8tuy3	[la] importancia	importance	reference	cognate:encia-ancia-to-ence-ance|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
ayau0sgeq7	[la] distancia	distance	reference	cognate:encia-ancia-to-ence-ance|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
ldr4e40ll4	[la] instancia	instance	reference	cognate:encia-ancia-to-ence-ance|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
f0rd6stx7x	[la] abundancia	abundance	reference	cognate:encia-ancia-to-ence-ance|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
kofhrlar9b	[la] circunstancia	circumstance	reference	cognate:encia-ancia-to-ence-ance|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
8ndkxjyr8a	[la] elegancia	elegance	reference	cognate:encia-ancia-to-ence-ance|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
6zv7gcixac	[la] ignorancia	ignorance	reference	cognate:encia-ancia-to-ence-ance|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
byraq79ac6	[la] relevancia	relevance	reference	cognate:encia-ancia-to-ence-ance|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
zu6i0ca94w	[la] tolerancia	tolerance	reference	cognate:encia-ancia-to-ence-ance|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
x8tys64sra	[la] vigilancia	vigilance	reference	cognate:encia-ancia-to-ence-ance|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
fthrcu4xvt	[la] energía	energy	reference	cognate:ia-to-y|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
npor8v0zk5	[la] tecnología	technology	reference	cognate:ia-to-y|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
mbh0j4ycf9	[la] estrategia	strategy	reference	cognate:ia-to-y|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
tr7l0nrxpt	[la] geometría	geometry	reference	cognate:ia-to-y|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
w33cmw6ad6	[la] historia	history	reference	cognate:ia-to-y|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
2ju934poqh	[la] memoria	memory	reference	cognate:ia-to-y|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
fdp64mnbuv	[la] anatomía	anatomy	reference	cognate:ia-to-y|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
j3vufl2m47	[la] biología	biology	reference	cognate:ia-to-y|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
ziwsmwdplp	[la] economía	economy	reference	cognate:ia-to-y|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
034exn35er	[la] psicología	psychology	reference	cognate:ia-to-y|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
i58gx9ufoe	[la] compañía	company	reference	cognate:ia-to-y|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
l98q5snji8	[la] fotografía	photography	reference	cognate:ia-to-y|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
kqco74d77t	[la] filosofía	philosophy	reference	cognate:ia-to-y|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
i4altfzocy	[la] biografía	biography	reference	cognate:ia-to-y|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
t85d508oa1	[la] farmacia	pharmacy	reference	cognate:ia-to-y|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
e4r4z7w8s5	[la] teología	theology	reference	cognate:ia-to-y|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
15ct5oid4t	[la] terapia	therapy	reference	cognate:ia-to-y|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
4fjhpc3lqp	[la] teoría	theory	reference	cognate:ia-to-y|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
pxa8yqnuhd	[la] democracia	democracy	reference	cognate:ia-to-y|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
nltc1o2iyg	[la] victoria	victory	reference	cognate:ia-to-y|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
kxa1ugvzna	[el] movimiento	movement	reference	cognate:mento-miento-to-ment|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
cnz2xzp3on	[el] tratamiento	treatment	reference	cognate:mento-miento-to-ment|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
2v5h1ufbut	[el] momento	moment	reference	cognate:mento-miento-to-ment|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
jgqbst55jt	[el] argumento	argument	reference	cognate:mento-miento-to-ment|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
9tvb76739j	[el] departamento	department	reference	cognate:mento-miento-to-ment|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
z504kyatgz	[el] documento	document	reference	cognate:mento-miento-to-ment|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
jn2e358cct	[el] apartamento	apartment	reference	cognate:mento-miento-to-ment|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
3mzb7ucq3c	[el] elemento	element	reference	cognate:mento-miento-to-ment|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
acbzwvle6l	[el] instrumento	instrument	reference	cognate:mento-miento-to-ment|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
pc8997otnx	[el] segmento	segment	reference	cognate:mento-miento-to-ment|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
7vqbup0juw	[el] experimento	experiment	reference	cognate:mento-miento-to-ment|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
od2dt49kkn	[el/la] artista	artist	reference	cognate:ista-to-ist|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
oahko0oasz	[el/la] dentista	dentist	reference	cognate:ista-to-ist|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
c3m4utcxtr	[el/la] especialista	specialist	reference	cognate:ista-to-ist|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
b5yulihftv	[el/la] optimista	optimist	reference	cognate:ista-to-ist|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
8nz776g9wr	[el/la] pesimista	pessimist	reference	cognate:ista-to-ist|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
4gcpbm6p3d	[el/la] realista	realist	reference	cognate:ista-to-ist|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
111m6z7o3m	[el/la] turista	tourist	reference	cognate:ista-to-ist|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
7qttuz5h12	[el/la] comunista	communist	reference	cognate:ista-to-ist|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
urlrunyef3	[el/la] violinista	violinist	reference	cognate:ista-to-ist|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
m73r9f84te	[el/la] capitalista	capitalist	reference	cognate:ista-to-ist|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
cgr3jxvkh4	[el/la] ciclista	cyclist	reference	cognate:ista-to-ist|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
lbpuhtzxi1	[el] optimismo	optimism	reference	cognate:ismo-to-ism|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
vuzvlbjndb	[el] capitalismo	capitalism	reference	cognate:ismo-to-ism|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
4u88izkkdc	[el] idealismo	idealism	reference	cognate:ismo-to-ism|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
6xcuec3dxy	[el] turismo	tourism	reference	cognate:ismo-to-ism|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
x6ksz8xhcb	[el] realismo	realism	reference	cognate:ismo-to-ism|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
yjvu0jq0p2	[el] pesimismo	pessimism	reference	cognate:ismo-to-ism|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
m1g01li4d2	[el] socialismo	socialism	reference	cognate:ismo-to-ism|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
hgfc2qkcz3	[el] racismo	racism	reference	cognate:ismo-to-ism|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
0powders6t	[el] nacionalismo	nationalism	reference	cognate:ismo-to-ism|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
010007hsii	[el] comunismo	communism	reference	cognate:ismo-to-ism|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
7g6yi8yb4r	[el] mecanismo	mechanism	reference	cognate:ismo-to-ism|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
j01jlzf7hp	[ser] republicano	[to be] republican	reference	cognate:ano-iano-to-an-ian|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
njm6razd2i	[ser] humano	[to be] human	reference	cognate:ano-iano-to-an-ian|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
8hjai212pn	[ser] urbano	[to be] urban	reference	cognate:ano-iano-to-an-ian|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
fyvjibhkek	[ser] africano	[to be] African	reference	cognate:ano-iano-to-an-ian|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
5op38mdcjt	[ser] americano	[to be] American	reference	cognate:ano-iano-to-an-ian|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
pzwlgwqlj8	[ser] italiano	[to be] Italian	reference	cognate:ano-iano-to-an-ian|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
cw25uiqi25	[ser] colombiano	[to be] Colombian	reference	cognate:ano-iano-to-an-ian|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
4es4xow5j6	[ser] cristiano	[to be] Christian	reference	cognate:ano-iano-to-an-ian|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
8lwxklvlox	[ser] astronómico	[to be] astronomical	reference	cognate:ico-to-ical|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
egfhp0pogp	[ser] lógico	[to be] logical	reference	cognate:ico-to-ical|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
pqrq0blgqm	[ser] filosófico	[to be] philosophical	reference	cognate:ico-to-ical|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
ccv1nte27w	[ser] práctico	[to be] practical	reference	cognate:ico-to-ical|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
czbta5pgta	[ser] físico	[to be] physical	reference	cognate:ico-to-ical|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
59dz6zooe6	preparado	prepared	supporting	cognate:ado-ido-to-ed|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
lane9d40z9	confirmado	confirmed	reference	cognate:ado-ido-to-ed|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
h7zrs6r2s1	recibido	received	reference	cognate:ado-ido-to-ed|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
357627uoh4	organizado	organized	reference	cognate:ado-ido-to-ed|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
emjqg3zyl6	usado	used	reference	cognate:ado-ido-to-ed|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
qrn2vb926b	continuado	continued	reference	cognate:ado-ido-to-ed|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
wo0sdm2f3u	practicado	practiced	reference	cognate:ado-ido-to-ed|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
xpe7xser76	introducido	introduced	reference	cognate:ado-ido-to-ed|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
g36a82xzg6	producido	produced	reference	cognate:ado-ido-to-ed|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
cpbvogwqlk	visitado	visited	supporting	cognate:ado-ido-to-ed|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
0fq9g236b6	aceptado	accepted	reference	cognate:ado-ido-to-ed|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
v7x2m7p57l	conectado	connected	reference	cognate:ado-ido-to-ed|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
0xrtfpsxvb	contactado	contacted	reference	cognate:ado-ido-to-ed|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
2tbttd1g5v	permitido	permitted	reference	cognate:ado-ido-to-ed|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
6xf273imwi	[el] problema	problem	supporting	cognate:ema-to-em|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
xkmwk6fexy	[el] teorema	theorem	reference	cognate:ema-to-em|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
rdjeqeilbf	[el] poema	poem	reference	cognate:ema-to-em|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
pnp6pglvyd	guiar	to guide	reference	cognate:ir-to-silent-e|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
qdcruk7002	citar	to cite	reference	cognate:ir-to-silent-e|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
7yc3ljvgss	unir	to unite	reference	cognate:ir-to-silent-e|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
ull88y8rzv	reunir	to reunite	reference	cognate:ir-to-silent-e|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
v6l6ujop47	revivir	to revive	reference	cognate:ir-to-silent-e|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
ph4y9pkwf1	derivar	to derive	reference	cognate:ir-to-silent-e|cognate:transparent	Cognates facet-coverage backfill: row had topic:cognate but no cognate: pattern/type tag at all.		
ujfd2cjj1t	pausar	to pause	reference	cognate:latin-root|cognate:transparent	Cognates facet-coverage backfill: no clean shared spelling suffix, routed to the existing Latin-root catch-all.		
c3amoye6xz	sustituir	to substitute	reference	cognate:latin-root|cognate:transparent	Cognates facet-coverage backfill: no clean shared spelling suffix, routed to the existing Latin-root catch-all.		
qqt1bizdh7	centrar	to center	reference	cognate:latin-root|cognate:transparent	Cognates facet-coverage backfill: no clean shared spelling suffix, routed to the existing Latin-root catch-all.		
noyh1gv4we	restaurar	to restore	reference	cognate:latin-root|cognate:transparent	Cognates facet-coverage backfill: no clean shared spelling suffix, routed to the existing Latin-root catch-all.		
4u8htj8ocd	inhalar	to inhale	reference	cognate:latin-root|cognate:transparent	Cognates facet-coverage backfill: no clean shared spelling suffix, routed to the existing Latin-root catch-all.		
qup86o9vnn	exhalar	to exhale	reference	cognate:latin-root|cognate:transparent	Cognates facet-coverage backfill: no clean shared spelling suffix, routed to the existing Latin-root catch-all.		
qhthbncgk7	interactuar	to interact	reference	cognate:latin-root|cognate:transparent	Cognates facet-coverage backfill: no clean shared spelling suffix, routed to the existing Latin-root catch-all.		
sieanaw5b9	detectar	to detect	reference	cognate:latin-root|cognate:transparent	Cognates facet-coverage backfill: no clean shared spelling suffix, routed to the existing Latin-root catch-all.		
u9hxahpvn8	coleccionar	to collect	reference	cognate:latin-root|cognate:transparent	Cognates facet-coverage backfill: no clean shared spelling suffix, routed to the existing Latin-root catch-all.		
7kkfxwklk0	[el] evento	event	reference	cognate:latin-root|cognate:transparent	Cognates facet-coverage backfill: no clean shared spelling suffix, routed to the existing Latin-root catch-all.		
rbn15onoif	[el] alfabeto	alphabet	reference	cognate:latin-root|cognate:transparent	Cognates facet-coverage backfill: no clean shared spelling suffix, routed to the existing Latin-root catch-all.		
6dxba6d2ag	[el] teléfono	phone	supporting	cognate:latin-root|cognate:transparent	Cognates facet-coverage backfill: no clean shared spelling suffix, routed to the existing Latin-root catch-all.		
p863gmczt9	[el] talento	talent	reference	cognate:latin-root|cognate:transparent	Cognates facet-coverage backfill: no clean shared spelling suffix, routed to the existing Latin-root catch-all.		
an6n9dae4i	[el] fenómeno	phenomenon	reference	cognate:latin-root|cognate:transparent	Cognates facet-coverage backfill: no clean shared spelling suffix, routed to the existing Latin-root catch-all.		
