MERGE	topic:verb-communication-talking-2	topic:verb-communication-talking	Batch 5: merge size-driven numbered split into one "Communication — Talking" group
MERGE	topic:verb-communication-saying-1	topic:verb-communication-saying	Batch 5: merge size-driven numbered split into one "Communication — Saying & Telling" group
MERGE	topic:verb-communication-saying-2	topic:verb-communication-saying	Batch 5: merge size-driven numbered split into one "Communication — Saying & Telling" group
MERGE	topic:verb-communication-other-1	topic:verb-communication-other	Batch 5: merge size-driven numbered split into one "Communication — Other" group
MERGE	topic:verb-communication-other-2	topic:verb-communication-other	Batch 5: merge size-driven numbered split into one "Communication — Other" group
MERGE	topic:verb-communication-formal-1	topic:verb-communication-formal	Batch 5: merge size-driven numbered split into one "Communication — Formal & Reporting" group
MERGE	topic:verb-communication-formal-2	topic:verb-communication-formal	Batch 5: merge size-driven numbered split into one "Communication — Formal & Reporting" group
MERGE	topic:verb-communication-naming-1	topic:verb-communication-naming	Batch 5: merge size-driven numbered split into one "Communication — Naming, Calling & Marking" group
MERGE	topic:verb-communication-naming-2	topic:verb-communication-naming	Batch 5: merge size-driven numbered split into one "Communication — Naming, Calling & Marking" group
MERGE	topic:verb-asking-requesting-1	topic:verb-asking-requesting	Batch 5: merge size-driven numbered split into one "Asking & Requesting" group
MERGE	topic:verb-asking-requesting-2	topic:verb-asking-requesting	Batch 5: merge size-driven numbered split into one "Asking & Requesting" group
MERGE	topic:verb-deciding-considering-1	topic:verb-deciding-considering	Batch 5: merge size-driven numbered split into one "Deciding & Considering" group
MERGE	topic:verb-deciding-considering-2	topic:verb-deciding-considering	Batch 5: merge size-driven numbered split into one "Deciding & Considering" group
MERGE	topic:verb-knowing-1	topic:verb-knowing	Batch 5: merge size-driven numbered split into one "Knowing" group
MERGE	topic:verb-knowing-2	topic:verb-knowing	Batch 5: merge size-driven numbered split into one "Knowing" group
MERGE	topic:verb-watching-other-1	topic:verb-watching-other	Batch 5: merge size-driven numbered split into one "Watching & Observing" group
MERGE	topic:verb-watching-other-2	topic:verb-watching-other	Batch 5: merge size-driven numbered split into one "Watching & Observing" group
MERGE	topic:verb-movement-going-1	topic:verb-movement-going	Batch 5: merge size-driven numbered split into one "Movement — Going" group
MERGE	topic:verb-movement-going-2	topic:verb-movement-going	Batch 5: merge size-driven numbered split into one "Movement — Going" group
MERGE	topic:verb-movement-arriving-passing-1	topic:verb-movement-arriving-passing	Batch 5: merge size-driven numbered split into one "Movement — Arriving & Passing" group
MERGE	topic:verb-movement-arriving-passing-2	topic:verb-movement-arriving-passing	Batch 5: merge size-driven numbered split into one "Movement — Arriving & Passing" group
MERGE	topic:verb-movement-leaving-1	topic:verb-movement-leaving	Batch 5: merge size-driven numbered split into one "Movement — Leaving" group
MERGE	topic:verb-movement-leaving-2	topic:verb-movement-leaving	Batch 5: merge size-driven numbered split into one "Movement — Leaving" group
MERGE	topic:verb-movement-directional-verbs-1	topic:verb-movement-directional-verbs	Batch 5: merge size-driven numbered split into one "Movement — Return & Direction" group
MERGE	topic:verb-movement-directional-verbs-2	topic:verb-movement-directional-verbs	Batch 5: merge size-driven numbered split into one "Movement — Return & Direction" group
MERGE	topic:verb-movement-directional-1	topic:verb-movement-directional	Batch 5: merge size-driven numbered split into one "Movement — Up, Down & Falling" group
MERGE	topic:verb-movement-directional-2	topic:verb-movement-directional	Batch 5: merge size-driven numbered split into one "Movement — Up, Down & Falling" group
MERGE	topic:verb-following-continuing-1	topic:verb-following-continuing	Batch 5: merge size-driven numbered split into one "Following & Continuing" group
MERGE	topic:verb-following-continuing-2	topic:verb-following-continuing	Batch 5: merge size-driven numbered split into one "Following & Continuing" group
MERGE	topic:verb-possession-having-1	topic:verb-possession-having	Batch 5: merge size-driven numbered split into one "Having (tener)" group
MERGE	topic:verb-possession-having-2	topic:verb-possession-having	Batch 5: merge size-driven numbered split into one "Having (tener)" group
MERGE	topic:verb-possession-obtaining-1	topic:verb-possession-obtaining	Batch 5: merge size-driven numbered split into one "Getting & Obtaining" group
MERGE	topic:verb-possession-obtaining-2	topic:verb-possession-obtaining	Batch 5: merge size-driven numbered split into one "Getting & Obtaining" group
MERGE	topic:verb-tomar-general-1	topic:verb-tomar-general	Batch 5: merge size-driven numbered split into one "Taking (tomar/coger)" group
MERGE	topic:verb-tomar-general-2	topic:verb-tomar-general	Batch 5: merge size-driven numbered split into one "Taking (tomar/coger)" group
MERGE	topic:verb-taking-removing-1-1	topic:verb-taking-removing	Batch 5: merge size-driven numbered split into one "Taking Away" group
MERGE	topic:verb-taking-removing-1-2	topic:verb-taking-removing	Batch 5: merge size-driven numbered split into one "Taking Away" group
MERGE	topic:verb-taking-removing-2-1	topic:verb-taking-removing	Batch 5: merge size-driven numbered split into one "Taking Away" group
MERGE	topic:verb-taking-removing-2-2	topic:verb-taking-removing	Batch 5: merge size-driven numbered split into one "Taking Away" group
MERGE	topic:verb-keeping-storing-1	topic:verb-keeping-storing	Batch 5: merge size-driven numbered split into one "Keeping & Storing" group
MERGE	topic:verb-keeping-storing-2	topic:verb-keeping-storing	Batch 5: merge size-driven numbered split into one "Keeping & Storing" group
MERGE	topic:verb-eating-drinking-1	topic:verb-eating-drinking	Batch 5: merge size-driven numbered split into one "Eating & Drinking" group
MERGE	topic:verb-eating-drinking-2	topic:verb-eating-drinking	Batch 5: merge size-driven numbered split into one "Eating & Drinking" group
MERGE	topic:verb-work-employment-1	topic:verb-work-employment	Batch 5: merge size-driven numbered split into one "Work & Employment" group
MERGE	topic:verb-work-employment-2	topic:verb-work-employment	Batch 5: merge size-driven numbered split into one "Work & Employment" group
MERGE	topic:verb-money-earning-spending-1	topic:verb-money-earning-spending	Batch 5: merge size-driven numbered split into one "Money — Earning & Spending" group
MERGE	topic:verb-money-earning-spending-2	topic:verb-money-earning-spending	Batch 5: merge size-driven numbered split into one "Money — Earning & Spending" group
MERGE	topic:verb-money-commerce-1	topic:verb-money-commerce	Batch 5: merge size-driven numbered split into one "Money — Buying & Selling" group
MERGE	topic:verb-money-commerce-2	topic:verb-money-commerce	Batch 5: merge size-driven numbered split into one "Money — Buying & Selling" group
MERGE	topic:verb-creation-hacer-1	topic:verb-creation-hacer	Batch 5: merge size-driven numbered split into one "Making & Doing (hacer)" group
MERGE	topic:verb-creation-hacer-2	topic:verb-creation-hacer	Batch 5: merge size-driven numbered split into one "Making & Doing (hacer)" group
MERGE	topic:verb-creation-repair-other-1	topic:verb-creation-repair-other	Batch 5: merge size-driven numbered split into one "Creating, Fixing & Changing" group
MERGE	topic:verb-creation-repair-other-2	topic:verb-creation-repair-other	Batch 5: merge size-driven numbered split into one "Creating, Fixing & Changing" group
MERGE	topic:verb-poner-idioms-1-1	topic:verb-poner-idioms	Batch 5: merge size-driven numbered split into one "Placing & Setting — Idioms" group
MERGE	topic:verb-poner-idioms-1-2	topic:verb-poner-idioms	Batch 5: merge size-driven numbered split into one "Placing & Setting — Idioms" group
MERGE	topic:verb-poner-idioms-2-1	topic:verb-poner-idioms	Batch 5: merge size-driven numbered split into one "Placing & Setting — Idioms" group
MERGE	topic:verb-poner-idioms-2-2	topic:verb-poner-idioms	Batch 5: merge size-driven numbered split into one "Placing & Setting — Idioms" group
MERGE	topic:verb-household-1-1	topic:verb-household	Batch 5: merge size-driven numbered split into one "Household & Objects" group
MERGE	topic:verb-household-1-2	topic:verb-household	Batch 5: merge size-driven numbered split into one "Household & Objects" group
MERGE	topic:verb-household-2-1	topic:verb-household	Batch 5: merge size-driven numbered split into one "Household & Objects" group
MERGE	topic:verb-household-2-2	topic:verb-household	Batch 5: merge size-driven numbered split into one "Household & Objects" group
MERGE	topic:verb-social-relationships-1	topic:verb-social-relationships	Batch 5: merge size-driven numbered split into one "Social Interaction & Relationships" group
MERGE	topic:verb-social-relationships-2	topic:verb-social-relationships	Batch 5: merge size-driven numbered split into one "Social Interaction & Relationships" group
MERGE	topic:verb-conflict-crime-1	topic:verb-conflict-crime	Batch 5: merge size-driven numbered split into one "Conflict & Crime" group
MERGE	topic:verb-conflict-crime-2	topic:verb-conflict-crime	Batch 5: merge size-driven numbered split into one "Conflict & Crime" group
MERGE	topic:verb-admin-legal-formal-1	topic:verb-admin-legal-formal	Batch 5: merge size-driven numbered split into one "Administrative, Legal & Formal Actions" group
MERGE	topic:verb-admin-legal-formal-2	topic:verb-admin-legal-formal	Batch 5: merge size-driven numbered split into one "Administrative, Legal & Formal Actions" group
MERGE	topic:verb-formal-abstract-1-1	topic:verb-formal-abstract	Batch 5: merge size-driven numbered split into one "Formal Actions — Abstract" group
MERGE	topic:verb-formal-abstract-1-2	topic:verb-formal-abstract	Batch 5: merge size-driven numbered split into one "Formal Actions — Abstract" group
MERGE	topic:verb-formal-abstract-2	topic:verb-formal-abstract	Batch 5: merge size-driven numbered split into one "Formal Actions — Abstract" group
MERGE	topic:verb-formal-remainder-0	topic:verb-formal-remainder	Batch 5: merge size-driven numbered split into one "Formal & Rare Verbs" group
MERGE	topic:verb-formal-remainder-1	topic:verb-formal-remainder	Batch 5: merge size-driven numbered split into one "Formal & Rare Verbs" group
MERGE	topic:verb-formal-remainder-2	topic:verb-formal-remainder	Batch 5: merge size-driven numbered split into one "Formal & Rare Verbs" group
MERGE	topic:verb-formal-remainder-3	topic:verb-formal-remainder	Batch 5: merge size-driven numbered split into one "Formal & Rare Verbs" group
MERGE	topic:verb-formal-remainder-4	topic:verb-formal-remainder	Batch 5: merge size-driven numbered split into one "Formal & Rare Verbs" group
MERGE	topic:verb-formal-remainder-5	topic:verb-formal-remainder	Batch 5: merge size-driven numbered split into one "Formal & Rare Verbs" group
MERGE	topic:verb-formal-remainder-6	topic:verb-formal-remainder	Batch 5: merge size-driven numbered split into one "Formal & Rare Verbs" group
MERGE	topic:verb-formal-remainder-7	topic:verb-formal-remainder	Batch 5: merge size-driven numbered split into one "Formal & Rare Verbs" group
MERGE	topic:verb-formal-remainder-8	topic:verb-formal-remainder	Batch 5: merge size-driven numbered split into one "Formal & Rare Verbs" group
MERGE	topic:verb-formal-remainder-9	topic:verb-formal-remainder	Batch 5: merge size-driven numbered split into one "Formal & Rare Verbs" group
MERGE	topic:verb-formal-remainder-10	topic:verb-formal-remainder	Batch 5: merge size-driven numbered split into one "Formal & Rare Verbs" group
MERGE	topic:verb-formal-remainder-11	topic:verb-formal-remainder	Batch 5: merge size-driven numbered split into one "Formal & Rare Verbs" group
MERGE	topic:verb-formal-remainder-12	topic:verb-formal-remainder	Batch 5: merge size-driven numbered split into one "Formal & Rare Verbs" group
MERGE	topic:verb-formal-remainder-13	topic:verb-formal-remainder	Batch 5: merge size-driven numbered split into one "Formal & Rare Verbs" group
MERGE	topic:verb-formal-remainder-14	topic:verb-formal-remainder	Batch 5: merge size-driven numbered split into one "Formal & Rare Verbs" group
MERGE	topic:cognate-transparent-1	topic:cognate-transparent	Batch 5: merge size-driven numbered split into one "Identical / transparent" group
MERGE	topic:cognate-transparent-2	topic:cognate-transparent	Batch 5: merge size-driven numbered split into one "Identical / transparent" group
MERGE	topic:cognate-transparent-3	topic:cognate-transparent	Batch 5: merge size-driven numbered split into one "Identical / transparent" group
MERGE	topic:cognate-transparent-4	topic:cognate-transparent	Batch 5: merge size-driven numbered split into one "Identical / transparent" group
MERGE	topic:cognate-transparent-5	topic:cognate-transparent	Batch 5: merge size-driven numbered split into one "Identical / transparent" group
MERGE	topic:cognate-transparent-6	topic:cognate-transparent	Batch 5: merge size-driven numbered split into one "Identical / transparent" group
MERGE	topic:cognate-transparent-7	topic:cognate-transparent	Batch 5: merge size-driven numbered split into one "Identical / transparent" group
MERGE	topic:cognate-transparent-8	topic:cognate-transparent	Batch 5: merge size-driven numbered split into one "Identical / transparent" group
MERGE	topic:cognate-transparent-9	topic:cognate-transparent	Batch 5: merge size-driven numbered split into one "Identical / transparent" group
MERGE	topic:cognate-transparent-10	topic:cognate-transparent	Batch 5: merge size-driven numbered split into one "Identical / transparent" group
MERGE	topic:cognate-transparent-11	topic:cognate-transparent	Batch 5: merge size-driven numbered split into one "Identical / transparent" group
MERGE	topic:cognate-transparent-12	topic:cognate-transparent	Batch 5: merge size-driven numbered split into one "Identical / transparent" group
MERGE	topic:cognate-transparent-13	topic:cognate-transparent	Batch 5: merge size-driven numbered split into one "Identical / transparent" group
MERGE	topic:cognate-transparent-14	topic:cognate-transparent	Batch 5: merge size-driven numbered split into one "Identical / transparent" group
MERGE	topic:cognate-transparent-15	topic:cognate-transparent	Batch 5: merge size-driven numbered split into one "Identical / transparent" group
MERGE	topic:cognate-transparent-16	topic:cognate-transparent	Batch 5: merge size-driven numbered split into one "Identical / transparent" group
MERGE	topic:cognate-transparent-17	topic:cognate-transparent	Batch 5: merge size-driven numbered split into one "Identical / transparent" group
MERGE	topic:cognate-transparent-18	topic:cognate-transparent	Batch 5: merge size-driven numbered split into one "Identical / transparent" group
MERGE	topic:cognate-transparent-19	topic:cognate-transparent	Batch 5: merge size-driven numbered split into one "Identical / transparent" group
MERGE	topic:cognate-opaque-1	topic:cognate-opaque	Batch 5: merge size-driven numbered split into one "Looks different" group
MERGE	topic:cognate-opaque-2	topic:cognate-opaque	Batch 5: merge size-driven numbered split into one "Looks different" group
MERGE	topic:cognate-opaque-3	topic:cognate-opaque	Batch 5: merge size-driven numbered split into one "Looks different" group
MERGE	topic:cognate-opaque-4	topic:cognate-opaque	Batch 5: merge size-driven numbered split into one "Looks different" group
MERGE	topic:cognate-encia-ancia-1	topic:cognate-encia-ancia	Batch 5: merge size-driven numbered split into one "-encia/-ancia → -ence/-ance" group
MERGE	topic:cognate-encia-ancia-2	topic:cognate-encia-ancia	Batch 5: merge size-driven numbered split into one "-encia/-ancia → -ence/-ance" group
MERGE	topic:cognate-latin-root-1	topic:cognate-latin-root	Batch 5: merge size-driven numbered split into one "Latin roots (any)" group
MERGE	topic:cognate-latin-root-2	topic:cognate-latin-root	Batch 5: merge size-driven numbered split into one "Latin roots (any)" group
MERGE	topic:cognate-latin-root-3	topic:cognate-latin-root	Batch 5: merge size-driven numbered split into one "Latin roots (any)" group
MERGE	topic:cognate-latin-root-4	topic:cognate-latin-root	Batch 5: merge size-driven numbered split into one "Latin roots (any)" group
MERGE	topic:cognate-latin-root-5	topic:cognate-latin-root	Batch 5: merge size-driven numbered split into one "Latin roots (any)" group
MERGE	topic:cognate-latin-root-6	topic:cognate-latin-root	Batch 5: merge size-driven numbered split into one "Latin roots (any)" group
MERGE	topic:cognate-latin-root-7	topic:cognate-latin-root	Batch 5: merge size-driven numbered split into one "Latin roots (any)" group
MERGE	topic:cognate-latin-root-8	topic:cognate-latin-root	Batch 5: merge size-driven numbered split into one "Latin roots (any)" group
MERGE	topic:cognate-latin-root-9	topic:cognate-latin-root	Batch 5: merge size-driven numbered split into one "Latin roots (any)" group
MERGE	topic:cognate-latin-root-10	topic:cognate-latin-root	Batch 5: merge size-driven numbered split into one "Latin roots (any)" group
MERGE	topic:cognate-latin-root-11	topic:cognate-latin-root	Batch 5: merge size-driven numbered split into one "Latin roots (any)" group
MERGE	topic:masc-o-1	topic:masc-o	Batch 5: merge size-driven numbered split into one "el, -o" group
MERGE	topic:masc-o-2	topic:masc-o	Batch 5: merge size-driven numbered split into one "el, -o" group
MERGE	topic:masc-o-3	topic:masc-o	Batch 5: merge size-driven numbered split into one "el, -o" group
MERGE	topic:masc-o-4	topic:masc-o	Batch 5: merge size-driven numbered split into one "el, -o" group
MERGE	topic:masc-o-5	topic:masc-o	Batch 5: merge size-driven numbered split into one "el, -o" group
MERGE	topic:masc-o-6	topic:masc-o	Batch 5: merge size-driven numbered split into one "el, -o" group
MERGE	topic:masc-o-7	topic:masc-o	Batch 5: merge size-driven numbered split into one "el, -o" group
MERGE	topic:masc-o-8	topic:masc-o	Batch 5: merge size-driven numbered split into one "el, -o" group
MERGE	topic:masc-consonant-1	topic:masc-consonant	Batch 5: merge size-driven numbered split into one "el, consonant" group
MERGE	topic:masc-consonant-2	topic:masc-consonant	Batch 5: merge size-driven numbered split into one "el, consonant" group
MERGE	topic:masc-consonant-3	topic:masc-consonant	Batch 5: merge size-driven numbered split into one "el, consonant" group
MERGE	topic:fem-a-1	topic:fem-a	Batch 5: merge size-driven numbered split into one "la, -a" group
MERGE	topic:fem-a-2	topic:fem-a	Batch 5: merge size-driven numbered split into one "la, -a" group
MERGE	topic:fem-a-3	topic:fem-a	Batch 5: merge size-driven numbered split into one "la, -a" group
MERGE	topic:fem-a-4	topic:fem-a	Batch 5: merge size-driven numbered split into one "la, -a" group
MERGE	topic:fem-a-5	topic:fem-a	Batch 5: merge size-driven numbered split into one "la, -a" group
MERGE	topic:fem-a-6	topic:fem-a	Batch 5: merge size-driven numbered split into one "la, -a" group
MERGE	topic:fem-a-7	topic:fem-a	Batch 5: merge size-driven numbered split into one "la, -a" group
MERGE	topic:fem-a-8	topic:fem-a	Batch 5: merge size-driven numbered split into one "la, -a" group
MERGE	topic:fem-abstract-suffix-1	topic:fem-abstract-suffix	Batch 5: merge size-driven numbered split into one "la, -dad/-ción/-sión" group
MERGE	topic:fem-abstract-suffix-2	topic:fem-abstract-suffix	Batch 5: merge size-driven numbered split into one "la, -dad/-ción/-sión" group
MERGE	topic:fem-abstract-suffix-3	topic:fem-abstract-suffix	Batch 5: merge size-driven numbered split into one "la, -dad/-ción/-sión" group
MERGE	topic:fem-consonant-1	topic:fem-consonant	Batch 5: merge size-driven numbered split into one "la, consonant" group
MERGE	topic:fem-consonant-2	topic:fem-consonant	Batch 5: merge size-driven numbered split into one "la, consonant" group
MERGE	topic:abstract-encia-ancia-1	topic:abstract-encia-ancia	Batch 5: merge size-driven numbered split into one "Abstract — -encia/-ancia" group
MERGE	topic:abstract-encia-ancia-2	topic:abstract-encia-ancia	Batch 5: merge size-driven numbered split into one "Abstract — -encia/-ancia" group
MERGE	topic:abstract-dad-tud-1	topic:abstract-dad-tud	Batch 5: merge size-driven numbered split into one "Abstract — -dad/-tud" group
MERGE	topic:abstract-dad-tud-2	topic:abstract-dad-tud	Batch 5: merge size-driven numbered split into one "Abstract — -dad/-tud" group
MERGE	topic:abstract-general-1	topic:abstract-general	Batch 5: merge size-driven numbered split into one "Abstract — General" group
MERGE	topic:abstract-general-2	topic:abstract-general	Batch 5: merge size-driven numbered split into one "Abstract — General" group
MERGE	topic:abstract-general-3	topic:abstract-general	Batch 5: merge size-driven numbered split into one "Abstract — General" group
MERGE	topic:abstract-general-4	topic:abstract-general	Batch 5: merge size-driven numbered split into one "Abstract — General" group
MERGE	topic:abstract-general-5	topic:abstract-general	Batch 5: merge size-driven numbered split into one "Abstract — General" group
MERGE	topic:abstract-general-6	topic:abstract-general	Batch 5: merge size-driven numbered split into one "Abstract — General" group
MERGE	topic:abstract-general-7	topic:abstract-general	Batch 5: merge size-driven numbered split into one "Abstract — General" group
MERGE	topic:abstract-general-8	topic:abstract-general	Batch 5: merge size-driven numbered split into one "Abstract — General" group
MERGE	topic:people-family-rel-1	topic:people-family-rel	Batch 5: merge size-driven numbered split into one "People — Family & Relationships" group
MERGE	topic:people-family-rel-2	topic:people-family-rel	Batch 5: merge size-driven numbered split into one "People — Family & Relationships" group
MERGE	topic:adj-ser-general-1	topic:adj-ser-general	Batch 5: merge size-driven numbered split into one "ser, general" group
MERGE	topic:adj-ser-general-2	topic:adj-ser-general	Batch 5: merge size-driven numbered split into one "ser, general" group
MERGE	topic:adj-ser-general-3	topic:adj-ser-general	Batch 5: merge size-driven numbered split into one "ser, general" group
MERGE	topic:adj-ser-general-4	topic:adj-ser-general	Batch 5: merge size-driven numbered split into one "ser, general" group
MERGE	topic:adj-ser-general-5	topic:adj-ser-general	Batch 5: merge size-driven numbered split into one "ser, general" group
MERGE	topic:adj-ser-general-6	topic:adj-ser-general	Batch 5: merge size-driven numbered split into one "ser, general" group
MERGE	topic:adj-ser-general-7	topic:adj-ser-general	Batch 5: merge size-driven numbered split into one "ser, general" group
MERGE	topic:adj-ser-general-8	topic:adj-ser-general	Batch 5: merge size-driven numbered split into one "ser, general" group
MERGE	topic:estar-adj-1	topic:estar-adj	Batch 5: merge size-driven numbered split into one "estar (state)," group
MERGE	topic:estar-adj-2	topic:estar-adj	Batch 5: merge size-driven numbered split into one "estar (state)," group
MERGE	topic:adj-abs-general-1	topic:adj-abs-general	Batch 5: merge size-driven numbered split into one "Abstract quality — General" group
MERGE	topic:adj-abs-general-2	topic:adj-abs-general	Batch 5: merge size-driven numbered split into one "Abstract quality — General" group
MERGE	topic:adj-abs-general-3	topic:adj-abs-general	Batch 5: merge size-driven numbered split into one "Abstract quality — General" group
MERGE	topic:adj-abs-general-4	topic:adj-abs-general	Batch 5: merge size-driven numbered split into one "Abstract quality — General" group
MERGE	topic:adj-abs-general-5	topic:adj-abs-general	Batch 5: merge size-driven numbered split into one "Abstract quality — General" group
MERGE	topic:adj-abs-general-6	topic:adj-abs-general	Batch 5: merge size-driven numbered split into one "Abstract quality — General" group
MERGE	topic:adj-abs-general-7	topic:adj-abs-general	Batch 5: merge size-driven numbered split into one "Abstract quality — General" group
MERGE	topic:adj-abs-general-8	topic:adj-abs-general	Batch 5: merge size-driven numbered split into one "Abstract quality — General" group
MERGE	topic:adj-abs-general-9	topic:adj-abs-general	Batch 5: merge size-driven numbered split into one "Abstract quality — General" group
MERGE	topic:condition-state-1	topic:condition-state	Batch 5: merge size-driven numbered split into one "Condition / state" group
MERGE	topic:condition-state-2	topic:condition-state	Batch 5: merge size-driven numbered split into one "Condition / state" group
MERGE	topic:map-ser-1	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-ser-2	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-ser-3	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-ser-4	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-ser-5	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-ser-6	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-ser-7	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-ser-8	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-ser-9	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-ser-10	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-ser-11	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-ser-12	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-ser-13	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-ser-14	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-ser-15	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-ser-16	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-ser-17	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-ser-18	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-ser-19	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-ser-20	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-ser-21	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-ser-22	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-ser-23	topic:map-ser	Batch 5: merge size-driven numbered split into one "ser" group
MERGE	topic:map-estar-1	topic:map-estar	Batch 5: merge size-driven numbered split into one "estar" group
MERGE	topic:map-estar-2	topic:map-estar	Batch 5: merge size-driven numbered split into one "estar" group
MERGE	topic:map-estar-3	topic:map-estar	Batch 5: merge size-driven numbered split into one "estar" group
MERGE	topic:map-estar-4	topic:map-estar	Batch 5: merge size-driven numbered split into one "estar" group
MERGE	topic:map-estar-5	topic:map-estar	Batch 5: merge size-driven numbered split into one "estar" group
MERGE	topic:map-estar-6	topic:map-estar	Batch 5: merge size-driven numbered split into one "estar" group
MERGE	topic:map-estar-7	topic:map-estar	Batch 5: merge size-driven numbered split into one "estar" group
MERGE	topic:map-poner-1	topic:map-poner	Batch 5: merge size-driven numbered split into one "poner" group
MERGE	topic:map-poner-2	topic:map-poner	Batch 5: merge size-driven numbered split into one "poner" group
MERGE	topic:map-poner-3	topic:map-poner	Batch 5: merge size-driven numbered split into one "poner" group
MERGE	topic:map-poner-4	topic:map-poner	Batch 5: merge size-driven numbered split into one "poner" group
MERGE	topic:map-poner-5	topic:map-poner	Batch 5: merge size-driven numbered split into one "poner" group
MERGE	topic:map-tener-1	topic:map-tener	Batch 5: merge size-driven numbered split into one "tener" group
MERGE	topic:map-tener-2	topic:map-tener	Batch 5: merge size-driven numbered split into one "tener" group
MERGE	topic:map-tener-3	topic:map-tener	Batch 5: merge size-driven numbered split into one "tener" group
MERGE	topic:map-tener-4	topic:map-tener	Batch 5: merge size-driven numbered split into one "tener" group
MERGE	topic:map-poder-1	topic:map-poder	Batch 5: merge size-driven numbered split into one "poder" group
MERGE	topic:map-poder-2	topic:map-poder	Batch 5: merge size-driven numbered split into one "poder" group
MERGE	topic:map-poder-3	topic:map-poder	Batch 5: merge size-driven numbered split into one "poder" group
