feol8lzuht	muchos de [algo]	many of [something]	reference	audit:reviewed	Audit: fine as-is.		
jow1ehsh42	mucha gente	many people	reference	audit:reviewed	Audit: fine as-is.		
spdcvm0pcy	muchísimos	a great many	reference	audit:reviewed	Audit: fine as-is.		
q4y77eka9u	el otro [sustantivo]	the other [noun]	reference	audit:reviewed	Audit: fine as-is.		
h3sv3yr9oz	los otros [sustantivos]	the other [nouns]	reference	audit:reviewed	Audit: fine as-is.		
mmo03wwxvu	demasiado [sustantivo no contable]	too much [uncountable noun]	supporting	audit:reviewed	Audit: fine as-is.		
nw6m2yjdpc	tantos [sustantivos contables]	so many [countable nouns]	supporting	audit:reviewed	Audit: fine as-is.		
z2ew7nxy61	demasiados [sustantivos contables]	too many [countable nouns]	supporting	audit:reviewed	Audit: fine as-is.		
21t654c1rv	no tanto [sustantivo no contable]	not that much [uncountable noun]	reference	audit:reviewed	Audit: fine as-is.		
v3kumwf8dl	mucho [sustantivo no contable]	a lot of [uncountable noun]	core	audit:reviewed	Audit: fine as-is.		
w317yrkvug	muchos [sustantivos contables]	a lot of [countable nouns]	core	audit:reviewed	Audit: fine as-is.		
z7nw8m8war	no tantos [sustantivos contables]	not that many [countable nouns]	reference	audit:reviewed	Audit: fine as-is.		
p0bgt5s2ty	tanto [sustantivo no contable] como	as much [uncountable noun] as	supporting	audit:reviewed	Audit: fine as-is.		
frpegdhmhi	tantos [sustantivos contables] como	as many [countable nouns] as	supporting	audit:reviewed	Audit: fine as-is.		
opdrjw467t	mucho [sustantivo no contable] (pregunta o negación)	much [uncountable noun]	supporting	audit:reviewed	Audit: fine as-is.		
cxyj6z0ff3	muchos [sustantivos contables]	lots of [countable nouns]	reference	audit:reviewed	Audit: fine as-is.		
uoz9og2i44	un montón de [sustantivo]	a pile of [noun]	reference	audit:reviewed	Audit: fine as-is.		
0jyt2yhlip	unos pocos [sustantivos contables]	a few [countable nouns]	supporting	audit:reviewed	Audit: fine as-is.		
g990dbpmx6	más que suficiente [sustantivo]	plenty of [noun]	supporting	audit:reviewed	Audit: fine as-is.		
f7psdobzu1	suficiente [sustantivo no contable]	enough [uncountable noun]	core	audit:reviewed	Audit: fine as-is.		
1elr0uhict	suficientes [sustantivos contables]	enough [countable nouns]	core	audit:reviewed	Audit: fine as-is.		
r1ltbyo6ue	un poco de [sustantivo no contable]	a little [uncountable noun]	supporting	audit:reviewed	Audit: fine as-is.		
tm1trc4gs0	menos [sustantivo no contable]	less [uncountable noun]	supporting	audit:reviewed	Audit: fine as-is.		
2tusil146c	menos [sustantivos contables]	fewer [countable nouns]	supporting	audit:reviewed	Audit: fine as-is.		
