4x7v5qc7de	esperar que [alguien] [haga algo]	to expect [somebody] to [do something]	supporting	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
cycrgcf78l	hacer [adjetivo] a [alguien]	to make [somebody] [adjective]	supporting	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
48tg24dwk2	hacer que [alguien] [haga algo]	to make [somebody] [do something]	supporting	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
ai9e7ob627	mandar a [alguien] a [hacer algo]	to send [somebody] to [do something]	supporting	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
ggm7pz4s38	mandar a [alguien] [hacer algo]	to order [somebody] to [do something]	reference	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
9vw489mt1w	ordenar que [alguien] [haga algo]	to order [somebody] [to do something]	reference	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
z3i6f8s1or	querer que [alguien] [haga algo]	to want [somebody] [to do something]	core	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
ptmw5b6egl	se supone que [alguien] [haga algo]	[somebody] is supposed to [do something]	supporting	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
9h3jno3320	quisiera que [alguien] [hiciera algo]	would like [somebody] [to do something]	supporting	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
kai7mys6il	mandar a [alguien] [hacer algo]	to tell [somebody] to [do something]	core	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
fqbky20fmo	tocarle a [alguien] [hacer algo]	[somebody] is supposed to [do something]	reference	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
emji2mg22t	ser [hecho] por [alguien]	to be [done] by [somebody]	supporting	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
lxhfegmolo	hacer falta	to be needed	reference	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
wbogepd2hz	llamarse [nombre]	to be called [name]	supporting	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
9ytu1uafba	dejar mucho que desear	to leave much to be desired	reference	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
tw7e8xdtme	quedar [hecho]	to get [done]	supporting	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
5dd27yg0l5	se necesita [algo]	[something] is needed	reference	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
q9ob63pkzh	se espera que [ocurra algo]	[something] is expected to [happen]	reference	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
s2s9tmt9pc	se supone que [algo]	[something] is believed to [be true]	reference	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
rh4yfb08hn	voy a [hacer algo]	I am going [to do something]	core	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
ym5bgyxy1x	van a [hacer algo]	they are going [to do something]	core	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
0lbant78ng	vas a [hacer algo]	you are going [to do something]	core	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
0m0vzyyfd9	va a [hacer algo]	is going [to do something]	core	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
ohgxx8621i	vamos a [hacer algo]	we are going [to do something]	core	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
38d1kfif1b	ir a [hacer algo]	to be going [to do something]	core	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
64xccqphml	ir a [hacer algo]	gonna [do something]	supporting	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
hx7cadgvj9	va a haber [algo singular]	there is going to be [something singular]	supporting	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
2ml5xgxl0t	va a haber [cosas plurales]	there are going to be [plural things]	reference	topic:verb-pattern	Extending Verb Patterns with double-object, object+complement, passive, and going-to facets.		
